Bid,Difference_Bid_PTE,Winner,codmat,coduasg,Tender,ipgItem,ipgQuantidade,ipgValorMinClassif,Pre_Tender,Date,Bid_value,numprp,prgCod,Competitor,atualizado,Number_bids,especificidade,frequencia,material,Collusive_competitor_original,Collusive_competitor,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST
174759122,141.1,0,11333,925813,7599719,32,12,280.92,479.1,1296576531,338.0,22011,270154,41984014000174,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759107,139.14,0,11333,925813,7599719,32,12,280.92,479.1,1296576473,339.96,22011,270154,10810728000132,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759106,139.1,0,11333,925813,7599719,32,12,280.92,479.1,1296576472,340.0,22011,270154,41984014000174,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759098,134.22,0,11333,925813,7599719,32,12,280.92,479.1,1296576441,344.88,22011,270154,10810728000132,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759097,134.1,0,11333,925813,7599719,32,12,280.92,479.1,1296576440,345.0,22011,270154,41984014000174,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759092,132.18,0,11333,925813,7599719,32,12,280.92,479.1,1296576425,346.92,22011,270154,10810728000132,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759091,132.1,0,11333,925813,7599719,32,12,280.92,479.1,1296576425,347.0,22011,270154,41984014000174,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759070,131.22,0,11333,925813,7599719,32,12,280.92,479.1,1296576357,347.88,22011,270154,10810728000132,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759067,131.1,0,11333,925813,7599719,32,12,280.92,479.1,1296576355,348.0,22011,270154,41984014000174,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759044,130.14,0,11333,925813,7599719,32,12,280.92,479.1,1296576296,348.96,22011,270154,10810728000132,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759031,130.1,0,11333,925813,7599719,32,12,280.92,479.1,1296576253,349.0,22011,270154,08859696000118,1,29,1309824,0,16250,1,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759021,129.1,0,11333,925813,7599719,32,12,280.92,479.1,1296576212,350.0,22011,270154,41984014000174,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759047,118.74,0,11333,925813,7599719,32,12,280.92,479.1,1296576300,360.36,22011,270154,11382541000148,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759001,110.1,0,11333,925813,7599719,32,12,280.92,479.1,1296576154,369.0,22011,270154,08859696000118,1,29,1309824,0,16250,1,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174758996,109.1,0,11333,925813,7599719,32,12,280.92,479.1,1296576124,370.0,22011,270154,79065181000194,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174758993,105.1,0,11333,925813,7599719,32,12,280.92,479.1,1296576085,374.0,22011,270154,08859696000118,1,29,1309824,0,16250,1,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174758985,104.1,0,11333,925813,7599719,32,12,280.92,479.1,1296576005,375.0,22011,270154,79065181000194,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174732698,101.1,0,11333,925813,7599719,32,12,280.92,479.1,1296563547,378.0,22011,270154,08065700000176,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174732699,59.1,0,11333,925813,7599719,32,12,280.92,479.1,1296563547,420.0,22011,270154,79065181000194,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174732703,11.1,0,11333,925813,7599719,32,12,280.92,479.1,1296563547,468.0,22011,270154,41984014000174,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174732706,11.1,0,11333,925813,7599719,32,12,280.92,479.1,1296563547,468.0,22011,270154,11382541000148,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174732700,11.1,0,11333,925813,7599719,32,12,280.92,479.1,1296563547,468.0,22011,270154,11413983000104,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174732707,11.1,0,11333,925813,7599719,32,12,280.92,479.1,1296563547,468.0,22011,270154,05580800000142,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174732701,11.1,0,11333,925813,7599719,32,12,280.92,479.1,1296563547,468.0,22011,270154,10810728000132,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174732702,11.1,0,11333,925813,7599719,32,12,280.92,479.1,1296563547,468.0,22011,270154,00301082000104,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174732705,11.1,0,11333,925813,7599719,32,12,280.92,479.1,1296563547,468.0,22011,270154,03361592000165,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174732704,11.1,0,11333,925813,7599719,32,12,280.92,479.1,1296563547,468.0,22011,270154,08859696000118,1,29,1309824,0,16250,1,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174732708,-1320.9,0,11333,925813,7599719,32,12,280.92,479.1,1296563547,1800.0,22011,270154,12416309000146,1,29,1309824,0,16250,0,0,0.6169,5.4075,0.2032,0.2768,26.2679,5.0182,0.8424
174759087,590.9,1,11333,925813,7599720,33,10,691.3,1282.2,1296576412,691.3,22011,270154,79065181000194,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759150,542.3,0,11333,925813,7599720,33,10,691.3,1282.2,1296576799,739.9,22011,270154,10810728000132,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759149,542.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576799,740.0,22011,270154,41984014000174,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759147,541.3,0,11333,925813,7599720,33,10,691.3,1282.2,1296576758,740.9,22011,270154,10810728000132,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759146,541.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576757,741.0,22011,270154,41984014000174,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759145,537.3,0,11333,925813,7599720,33,10,691.3,1282.2,1296576745,744.9,22011,270154,10810728000132,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759144,537.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576744,745.0,22011,270154,41984014000174,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759143,532.3,0,11333,925813,7599720,33,10,691.3,1282.2,1296576732,749.9,22011,270154,10810728000132,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759142,532.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576731,750.0,22011,270154,41984014000174,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759141,522.3,0,11333,925813,7599720,33,10,691.3,1282.2,1296576711,759.9,22011,270154,10810728000132,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759140,522.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576710,760.0,22011,270154,41984014000174,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759139,517.3,0,11333,925813,7599720,33,10,691.3,1282.2,1296576699,764.9,22011,270154,10810728000132,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759138,517.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576698,765.0,22011,270154,41984014000174,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759137,512.3,0,11333,925813,7599720,33,10,691.3,1282.2,1296576679,769.9,22011,270154,10810728000132,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759136,512.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576679,770.0,22011,270154,41984014000174,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759133,507.3,0,11333,925813,7599720,33,10,691.3,1282.2,1296576605,774.9,22011,270154,10810728000132,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759132,507.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576604,775.0,22011,270154,41984014000174,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759116,502.3,0,11333,925813,7599720,33,10,691.3,1282.2,1296576500,779.9,22011,270154,10810728000132,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759114,502.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576499,780.0,22011,270154,41984014000174,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759102,492.3,0,11333,925813,7599720,33,10,691.3,1282.2,1296576458,789.9,22011,270154,10810728000132,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759100,492.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576456,790.0,22011,270154,41984014000174,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759077,487.3,0,11333,925813,7599720,33,10,691.3,1282.2,1296576379,794.9,22011,270154,10810728000132,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759076,487.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576378,795.0,22011,270154,41984014000174,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759042,484.3,0,11333,925813,7599720,33,10,691.3,1282.2,1296576292,797.9,22011,270154,10810728000132,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759025,484.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576236,798.0,22011,270154,41984014000174,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174758986,482.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576019,800.0,22011,270154,79065181000194,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174758992,478.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296576069,804.0,22011,270154,08859696000118,1,39,1309824,0,16250,1,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174732709,437.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296563547,845.0,22011,270154,08065700000176,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759055,296.6,0,11333,925813,7599720,33,10,691.3,1282.2,1296576330,985.6,22011,270154,11382541000148,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174732710,67.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296563547,1215.0,22011,270154,11413983000104,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174732714,67.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296563547,1215.0,22011,270154,08859696000118,1,39,1309824,0,16250,1,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174732712,67.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296563547,1215.0,22011,270154,79065181000194,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174732713,67.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296563547,1215.0,22011,270154,41984014000174,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174732711,67.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296563547,1215.0,22011,270154,10810728000132,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174732715,2.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296563547,1280.0,22011,270154,00301082000104,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174732716,2.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296563547,1280.0,22011,270154,03361592000165,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174732718,2.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296563547,1280.0,22011,270154,05580800000142,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174732717,2.2,0,11333,925813,7599720,33,10,691.3,1282.2,1296563547,1280.0,22011,270154,11382541000148,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174732719,-1217.8,0,11333,925813,7599720,33,10,691.3,1282.2,1296563547,2500.0,22011,270154,12416309000146,1,39,1309824,0,16250,0,0,0.3537,2.6164,0.0703,3.9297,13.1307,3.1568,0.6489
174759105,40.7,1,11333,925813,7599721,34,4,92.8,133.5,1296576469,92.8,22011,270154,10810728000132,1,21,1309824,0,16250,0,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759104,40.66,0,11333,925813,7599721,34,4,92.8,133.5,1296576468,92.84,22011,270154,08859696000118,1,21,1309824,0,16250,1,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759095,40.62,0,11333,925813,7599721,34,4,92.8,133.5,1296576432,92.88,22011,270154,10810728000132,1,21,1309824,0,16250,0,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759094,40.61,0,11333,925813,7599721,34,4,92.8,133.5,1296576432,92.89,22011,270154,08859696000118,1,21,1309824,0,16250,1,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759081,40.54,0,11333,925813,7599721,34,4,92.8,133.5,1296576393,92.96,22011,270154,10810728000132,1,21,1309824,0,16250,0,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759080,40.5,0,11333,925813,7599721,34,4,92.8,133.5,1296576393,93.0,22011,270154,08859696000118,1,21,1309824,0,16250,1,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759069,33.54,0,11333,925813,7599721,34,4,92.8,133.5,1296576356,99.96,22011,270154,10810728000132,1,21,1309824,0,16250,0,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759066,33.5,0,11333,925813,7599721,34,4,92.8,133.5,1296576354,100.0,22011,270154,08859696000118,1,21,1309824,0,16250,1,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759060,18.54,0,11333,925813,7599721,34,4,92.8,133.5,1296576336,114.96,22011,270154,10810728000132,1,21,1309824,0,16250,0,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759058,18.5,0,11333,925813,7599721,34,4,92.8,133.5,1296576331,115.0,22011,270154,41984014000174,1,21,1309824,0,16250,0,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759057,14.62,0,11333,925813,7599721,34,4,92.8,133.5,1296576330,118.88,22011,270154,10810728000132,1,21,1309824,0,16250,0,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759056,14.59,0,11333,925813,7599721,34,4,92.8,133.5,1296576330,118.91,22011,270154,08859696000118,1,21,1309824,0,16250,1,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759049,14.58,0,11333,925813,7599721,34,4,92.8,133.5,1296576305,118.92,22011,270154,10810728000132,1,21,1309824,0,16250,0,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759048,14.55,0,11333,925813,7599721,34,4,92.8,133.5,1296576305,118.95,22011,270154,08859696000118,1,21,1309824,0,16250,1,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759039,14.54,0,11333,925813,7599721,34,4,92.8,133.5,1296576286,118.96,22011,270154,10810728000132,1,21,1309824,0,16250,0,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174758994,14.5,0,11333,925813,7599721,34,4,92.8,133.5,1296576097,119.0,22011,270154,08859696000118,1,21,1309824,0,16250,1,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174732720,13.5,0,11333,925813,7599721,34,4,92.8,133.5,1296563547,120.0,22011,270154,10810728000132,1,21,1309824,0,16250,0,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174732721,13.5,0,11333,925813,7599721,34,4,92.8,133.5,1296563547,120.0,22011,270154,08859696000118,1,21,1309824,0,16250,1,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174732724,-4.5,0,11333,925813,7599721,34,4,92.8,133.5,1296563547,138.0,22011,270154,03361592000165,1,21,1309824,0,16250,0,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174732722,-4.5,0,11333,925813,7599721,34,4,92.8,133.5,1296563547,138.0,22011,270154,00301082000104,1,21,1309824,0,16250,0,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174732723,-4.5,0,11333,925813,7599721,34,4,92.8,133.5,1296563547,138.0,22011,270154,41984014000174,1,21,1309824,0,16250,0,0,0.1402,0.4871,0.0004,0.0017,-1.042,0.1201,0.2813
174759194,259.04,1,11333,925813,7599722,35,12,429.96,689.0,1296577445,429.96,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759193,259.0,0,11333,925813,7599722,35,12,429.96,689.0,1296577444,430.0,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759189,257.12,0,11333,925813,7599722,35,12,429.96,689.0,1296577375,431.88,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759188,257.0,0,11333,925813,7599722,35,12,429.96,689.0,1296577374,432.0,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759186,256.04,0,11333,925813,7599722,35,12,429.96,689.0,1296577330,432.96,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759185,256.0,0,11333,925813,7599722,35,12,429.96,689.0,1296577329,433.0,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759181,254.12,0,11333,925813,7599722,35,12,429.96,689.0,1296577284,434.88,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759180,254.0,0,11333,925813,7599722,35,12,429.96,689.0,1296577283,435.0,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759177,249.08,0,11333,925813,7599722,35,12,429.96,689.0,1296577224,439.92,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759176,249.0,0,11333,925813,7599722,35,12,429.96,689.0,1296577223,440.0,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759172,244.04,0,11333,925813,7599722,35,12,429.96,689.0,1296577164,444.96,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759171,244.0,0,11333,925813,7599722,35,12,429.96,689.0,1296577163,445.0,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759170,239.12,0,11333,925813,7599722,35,12,429.96,689.0,1296577134,449.88,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759169,239.0,0,11333,925813,7599722,35,12,429.96,689.0,1296577131,450.0,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759168,232.04,0,11333,925813,7599722,35,12,429.96,689.0,1296577111,456.96,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759167,232.0,0,11333,925813,7599722,35,12,429.96,689.0,1296577110,457.0,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759163,231.68,0,11333,925813,7599722,35,12,429.96,689.0,1296576990,457.32,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759162,231.6,0,11333,925813,7599722,35,12,429.96,689.0,1296576989,457.4,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759155,231.56,0,11333,925813,7599722,35,12,429.96,689.0,1296576889,457.44,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759154,231.5,0,11333,925813,7599722,35,12,429.96,689.0,1296576889,457.5,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759152,231.32,0,11333,925813,7599722,35,12,429.96,689.0,1296576836,457.68,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759151,231.3,0,11333,925813,7599722,35,12,429.96,689.0,1296576835,457.7,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759129,231.2,0,11333,925813,7599722,35,12,429.96,689.0,1296576576,457.8,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759128,231.1,0,11333,925813,7599722,35,12,429.96,689.0,1296576575,457.9,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759040,231.08,0,11333,925813,7599722,35,12,429.96,689.0,1296576289,457.92,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759034,231.0,0,11333,925813,7599722,35,12,429.96,689.0,1296576259,458.0,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174732725,230.0,0,11333,925813,7599722,35,12,429.96,689.0,1296563547,459.0,22011,270154,08065700000176,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174732726,196.88,0,11333,925813,7599722,35,12,429.96,689.0,1296563547,492.12,22011,270154,10810728000132,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174732727,185.96,0,11333,925813,7599722,35,12,429.96,689.0,1296563547,503.04,22011,270154,03361592000165,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174732728,149.0,0,11333,925813,7599722,35,12,429.96,689.0,1296563547,540.0,22011,270154,41984014000174,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174732729,-1711.0,0,11333,925813,7599722,35,12,429.96,689.0,1296563547,2400.0,22011,270154,11413983000104,1,31,1309824,0,16250,0,0,0.6781,4.5819,0.0001,0.0001,30.7075,5.5302,0.9119
174759089,1004.35,1,11333,925813,7599723,36,47,1337.15,2341.5,1296576419,1337.15,22011,270154,79065181000194,1,29,1309824,0,16250,0,0,0.647,6.0299,0.2639,0.5408,26.7962,5.0885,0.8399
174759130,651.5,0,11333,925813,7599723,36,47,1337.15,2341.5,1296576587,1690.0,22011,270154,41984014000174,1,29,1309824,0,16250,0,0,0.647,6.0299,0.2639,0.5408,26.7962,5.0885,0.8399
174759127,641.51,0,11333,925813,7599723,36,47,1337.15,2341.5,1296576562,1699.99,22011,270154,10810728000132,1,29,1309824,0,16250,0,0,0.647,6.0299,0.2639,0.5408,26.7962,5.0885,0.8399
174759126,641.5,0,11333,925813,7599723,36,47,1337.15,2341.5,1296576561,1700.0,22011,270154,41984014000174,1,29,1309824,0,16250,0,0,0.647,6.0299,0.2639,0.5408,26.7962,5.0885,0.8399
